name,family,val,test,fit_s,dataset,seed,n,d,n_classes
et_dNone_f0.5,et,0.9994036184664834,0.9981413806527774,1.15,chess,1,3196,36,2
et_d8_fsqrt,et,0.9949464512159905,0.9975448643082294,0.639,chess,1,3196,36,2
et_d8_f0.5,et,0.9986754052255579,0.9990706903263886,0.81,chess,1,3196,36,2
hgb_lr0.03_ln15_l20.0,gbdt,0.9997175034841237,0.9996483693126875,0.83,chess,1,3196,36,2
hgb_lr0.03_ln15_l21.0,gbdt,0.9995291724735395,0.9995636012005678,1.046,chess,1,3196,36,2
hgb_lr0.03_ln31_l20.0,gbdt,0.999579394076362,0.9995353451631942,1.191,chess,1,3196,36,2
hgb_lr0.03_ln31_l21.0,gbdt,0.9995354501738923,0.9995479034020269,0.939,chess,1,3196,36,2
hgb_lr0.03_ln63_l20.0,gbdt,0.9995166170728339,0.9995165078049454,1.985,chess,1,3196,36,2
hgb_lr0.03_ln63_l21.0,gbdt,0.9995354501738923,0.9995479034020269,1.27,chess,1,3196,36,2
hgb_lr0.1_ln15_l20.0,gbdt,0.999805391289063,0.999767672581597,0.513,chess,1,3196,36,2
hgb_lr0.1_ln15_l21.0,gbdt,0.9996672818813013,0.9997048813874343,0.4,chess,1,3196,36,2
hgb_lr0.1_ln31_l20.0,gbdt,0.9996233379788316,0.9995981363573572,0.607,chess,1,3196,36,2
hgb_lr0.1_ln31_l21.0,gbdt,0.9996547264805957,0.999698602268018,0.522,chess,1,3196,36,2
hgb_lr0.1_ln63_l20.0,gbdt,0.9995919494770676,0.9995981363573573,0.658,chess,1,3196,36,2
hgb_lr0.1_ln63_l21.0,gbdt,0.9996798372820068,0.9996609275515203,0.568,chess,1,3196,36,2
hgb_lr0.3_ln15_l20.0,gbdt,0.9998618905922382,0.9997174396262668,0.228,chess,1,3196,36,2
hgb_lr0.3_ln15_l21.0,gbdt,0.9997237811844766,0.9997927890592624,0.232,chess,1,3196,36,2
hgb_lr0.3_ln31_l20.0,gbdt,0.9996672818813013,0.9996797649097691,0.255,chess,1,3196,36,2
hgb_lr0.3_ln31_l21.0,gbdt,0.9995542832749507,0.9996609275515201,0.197,chess,1,3196,36,2
hgb_lr0.3_ln63_l20.0,gbdt,0.9996610041809485,0.999635811073855,0.288,chess,1,3196,36,2
hgb_lr0.3_ln63_l21.0,gbdt,0.9995542832749507,0.9996609275515201,0.182,chess,1,3196,36,2
knn1_std,knn,0.8869229223950682,0.8794754423639628,0.056,chess,1,3196,36,2
knn1_quant,knn,0.8893210039298403,0.8966865086840222,0.178,chess,1,3196,36,2
knn5_std,knn,0.965730033774028,0.9627679614210903,0.061,chess,1,3196,36,2
knn5_quant,knn,0.9728991675769332,0.9702087179293976,0.175,chess,1,3196,36,2
knn15_std,knn,0.9667721320325938,0.9622216780318729,0.073,chess,1,3196,36,2
knn15_quant,knn,0.9703723931849284,0.9710877946476786,0.199,chess,1,3196,36,2
knn31_std,knn,0.9616589450952328,0.961348880433008,0.096,chess,1,3196,36,2
knn31_quant,knn,0.9577542154757869,0.9627114493463437,0.211,chess,1,3196,36,2
svc_C0.1,svm,0.975341193014175,0.9760953923821724,1.451,chess,1,3196,36,2
svc_C1,svm,0.997658417768403,0.9963706689773826,0.894,chess,1,3196,36,2
svc_C10,svm,0.9997049480834181,0.9985181278177548,0.773,chess,1,3196,36,2
"mlp_(64,)_a0.0001",mlp,0.9984682411139152,0.998995340893393,1.999,chess,1,3196,36,2
"mlp_(64,)_a0.01",mlp,0.9985435735181488,0.9989576661768954,2.025,chess,1,3196,36,2
"mlp_(128, 64)_a0.0001",mlp,0.9991587881527239,0.998756734355574,2.589,chess,1,3196,36,2
"mlp_(128, 64)_a0.01",mlp,0.9991650658530766,0.998756734355574,2.73,chess,1,3196,36,2
gaussiannb,nb,0.909331173804412,0.8992452498461615,0.033,chess,1,3196,36,2
dt_d3,tree,0.9375180483885144,0.9470701628803576,0.02,chess,1,3196,36,2
dt_d6,tree,0.9889104423267668,0.9931149455600347,0.023,chess,1,3196,36,2
dt_dNone,tree,0.9885494745564806,0.9871089678383503,0.028,chess,1,3196,36,2
logreg_C0.01_std,linear,0.9832699285597699,0.9868136904089294,0.061,chess,2,3196,36,2
logreg_C0.01_quant,linear,0.9915313822240637,0.9877270958102627,0.428,chess,2,3196,36,2
logreg_C0.1_std,linear,0.9908094466834909,0.9874916820470325,0.038,chess,2,3196,36,2
logreg_C0.1_quant,linear,0.9938729644556606,0.9896794606199857,0.459,chess,2,3196,36,2
logreg_C1_std,linear,0.9935528017376675,0.988709555915477,0.145,chess,2,3196,36,2
logreg_C1_quant,linear,0.9945509560937638,0.9926864790889801,0.539,chess,2,3196,36,2
logreg_C10_std,linear,0.9942998480796514,0.9918923499943502,0.066,chess,2,3196,36,2
logreg_C10_quant,linear,0.9948460080103456,0.9933519153263776,0.67,chess,2,3196,36,2
logreg_C100_std,linear,0.9947643979057591,0.9929218928522103,0.223,chess,2,3196,36,2
logreg_C100_quant,linear,0.9949841174181073,0.9934900247341394,0.529,chess,2,3196,36,2
rf_dNone_fsqrt,rf,0.998584378570442,0.9986942383266162,2.222,chess,2,3196,36,2
rf_dNone_f0.3,rf,0.9992184263060756,0.9990928722990193,3.243,chess,2,3196,36,2
rf_dNone_f0.7,rf,0.9996296156791844,0.999626476829008,2.949,chess,2,3196,36,2
rf_d4_fsqrt,rf,0.987300212186272,0.9931541677652642,3.206,chess,2,3196,36,2
rf_d4_f0.3,rf,0.9891176064384095,0.9932985548733788,19.447,chess,2,3196,36,2
rf_d4_f0.7,rf,0.9877961505141437,0.9932577498210855,5.52,chess,2,3196,36,2
rf_d8_fsqrt,rf,0.9939357414591887,0.9965315705550744,19.836,chess,2,3196,36,2
rf_d8_f0.3,rf,0.994770675606112,0.9967638454681281,3.861,chess,2,3196,36,2
rf_d8_f0.7,rf,0.99892651323967,0.9995636998254799,1.374,chess,2,3196,36,2
rf_d16_fsqrt,rf,0.9986157670722062,0.9988229311838488,1.409,chess,2,3196,36,2
rf_d16_f0.3,rf,0.9990960111491959,0.9989861513930217,1.488,chess,2,3196,36,2
rf_d16_f0.7,rf,0.9996296156791844,0.999626476829008,1.684,chess,2,3196,36,2
et_dNone_fsqrt,et,0.9986251836227352,0.9983991864100343,2.02,chess,2,3196,36,2
et_dNone_f0.5,et,0.9994255904177183,0.9983834921591522,0.921,chess,2,3196,36,2
et_d8_fsqrt,et,0.9941931271736537,0.9967387346667169,1.166,chess,2,3196,36,2
et_d8_f0.5,et,0.9980601905909827,0.9992749256092509,1.45,chess,2,3196,36,2
hgb_lr0.03_ln15_l20.0,gbdt,0.9995668386756562,0.9989170966891407,2.136,chess,2,3196,36,2
hgb_lr0.03_ln15_l21.0,gbdt,0.9992403982573103,0.9986848217760871,2.246,chess,2,3196,36,2
hgb_lr0.03_ln31_l20.0,gbdt,0.9996672818813012,0.9991556493025475,2.181,chess,2,3196,36,2
hgb_lr0.03_ln31_l21.0,gbdt,0.9994852285710698,0.9986973771767925,1.565,chess,2,3196,36,2
hgb_lr0.03_ln63_l20.0,gbdt,0.9996798372820069,0.9991556493025474,1.917,chess,2,3196,36,2
hgb_lr0.03_ln63_l21.0,gbdt,0.9994852285710698,0.9986973771767925,1.42,chess,2,3196,36,2
hgb_lr0.1_ln15_l20.0,gbdt,0.9998430574911799,0.9990677614976082,0.527,chess,2,3196,36,2
hgb_lr0.1_ln15_l21.0,gbdt,0.9998116689894158,0.9987727095810263,0.719,chess,2,3196,36,2
hgb_lr0.1_ln31_l20.0,gbdt,0.9997677250869461,0.9992749256092508,0.574,chess,2,3196,36,2
hgb_lr0.1_ln31_l21.0,gbdt,0.9998116689894158,0.9984776576644444,0.885,chess,2,3196,36,2
hgb_lr0.1_ln63_l20.0,gbdt,0.9998556128918855,0.9993188695117204,0.604,chess,2,3196,36,2
hgb_lr0.1_ln63_l21.0,gbdt,0.9997991135887102,0.9984525468630331,0.89,chess,2,3196,36,2
hgb_lr0.3_ln15_l20.0,gbdt,0.9997740027872991,0.9992058709053699,0.248,chess,2,3196,36,2
hgb_lr0.3_ln15_l21.0,gbdt,0.9997614473865933,0.9989422074905521,0.28,chess,2,3196,36,2
hgb_lr0.3_ln31_l20.0,gbdt,0.9997112257837709,0.9994820897208935,0.41,chess,2,3196,36,2
hgb_lr0.3_ln31_l21.0,gbdt,0.9997614473865933,0.9988166534834958,0.365,chess,2,3196,36,2
hgb_lr0.3_ln63_l20.0,gbdt,0.9998430574911799,0.9994130350170126,0.473,chess,2,3196,36,2
hgb_lr0.3_ln63_l21.0,gbdt,0.9997991135887102,0.9988919858877295,0.294,chess,2,3196,36,2
knn1_std,knn,0.8989133300689292,0.9026203121272617,0.22,chess,2,3196,36,2
knn1_quant,knn,0.8732940349291248,0.8926984067196505,0.443,chess,2,3196,36,2
knn5_std,knn,0.9620638567679888,0.9708338041608598,0.076,chess,2,3196,36,2
knn5_quant,knn,0.9679303677476867,0.9751905282057076,0.282,chess,2,3196,36,2
knn15_std,knn,0.9595433600763368,0.9699047045086444,0.077,chess,2,3196,36,2
knn15_quant,knn,0.9693554057277738,0.977215086569488,0.179,chess,2,3196,36,2
knn31_std,knn,0.9591133376021695,0.970469697540397,0.127,chess,2,3196,36,2
knn31_quant,knn,0.9628736801135008,0.971326603638555,0.2,chess,2,3196,36,2
svc_C0.1,svm,0.9770110613080216,0.9863711125340565,1.757,chess,2,3196,36,2
svc_C1,svm,0.995291724735395,0.9968737052243023,0.99,chess,2,3196,36,2
svc_C10,svm,0.998863736236142,0.9995103393724811,0.822,chess,2,3196,36,2
"mlp_(64,)_a0.0001",mlp,0.9994977839717755,0.9985184627167376,2.158,chess,2,3196,36,2
"mlp_(64,)_a0.01",mlp,0.9995166170728339,0.9985875174206185,2.322,chess,2,3196,36,2
"mlp_(128, 64)_a0.0001",mlp,0.9988386254347307,0.9970808693359448,1.849,chess,2,3196,36,2
"mlp_(128, 64)_a0.01",mlp,0.998832347734378,0.9970683139352392,1.796,chess,2,3196,36,2
gaussiannb,nb,0.910288523108215,0.9198871269476565,0.038,chess,2,3196,36,2
dt_d3,tree,0.9347056386304569,0.9488712694765653,0.022,chess,2,3196,36,2
dt_d6,tree,0.9853729581779602,0.9909224452898415,0.026,chess,2,3196,36,2
dt_dNone,tree,0.9899682348362148,0.9913869951159492,0.031,chess,2,3196,36,2
logreg_C0.01_std,linear,0.815454847015338,0.8365815981039445,0.036,churn,0,5000,20,2
logreg_C0.01_quant,linear,0.7556931566282824,0.7823715507025563,0.208,churn,0,5000,20,2
logreg_C0.1_std,linear,0.8177979265062842,0.8368884374470967,0.018,churn,0,5000,20,2
logreg_C0.1_quant,linear,0.7537976316468427,0.7783191552395463,0.153,churn,0,5000,20,2
logreg_C1_std,linear,0.8202937010651798,0.8360049517521585,0.04,churn,0,5000,20,2
logreg_C1_quant,linear,0.7545505762922478,0.7775520568816658,0.157,churn,0,5000,20,2
logreg_C10_std,linear,0.8208202357822463,0.8360102420856612,0.036,churn,0,5000,20,2
logreg_C10_quant,linear,0.7548612317753172,0.77752031488065,0.154,churn,0,5000,20,2
logreg_C100_std,linear,0.8209202773784889,0.8360261130861691,0.043,churn,0,5000,20,2
logreg_C100_quant,linear,0.754908619899853,0.7775943795496869,0.156,churn,0,5000,20,2
rf_dNone_fsqrt,rf,0.9266616119333829,0.926385009310987,2.627,churn,0,5000,20,2
rf_dNone_f0.3,rf,0.9232838917234008,0.9274060436769934,3.471,churn,0,5000,20,2
rf_dNone_f0.7,rf,0.9249003533047953,0.931844633485695,6.622,churn,0,5000,20,2
rf_d4_fsqrt,rf,0.9058713886300093,0.930802437785678,1.585,churn,0,5000,20,2
rf_d4_f0.3,rf,0.9071719293811636,0.9331090231928222,1.624,churn,0,5000,20,2
rf_d4_f0.7,rf,0.9083329384322956,0.9264987514812935,3.031,churn,0,5000,20,2
rf_d8_fsqrt,rf,0.9204037468210466,0.9350505755882851,1.674,churn,0,5000,20,2
rf_d8_f0.3,rf,0.9225362124251663,0.934278186896902,2.628,churn,0,5000,20,2
rf_d8_f0.7,rf,0.9206933409154333,0.9303580497714576,4.601,churn,0,5000,20,2
rf_d16_fsqrt,rf,0.9229232154422101,0.9307442441171491,2.464,churn,0,5000,20,2
rf_d16_f0.3,rf,0.9255716850690551,0.9292126925681395,3.831,churn,0,5000,20,2
rf_d16_f0.7,rf,0.9268564297786976,0.931278567800914,6.514,churn,0,5000,20,2
et_dNone_fsqrt,et,0.9228916233591863,0.9285831428813273,1.397,churn,0,5000,20,2
et_dNone_f0.5,et,0.9302683747452889,0.9281361097003554,1.678,churn,0,5000,20,2
et_d8_fsqrt,et,0.9009219622895835,0.924104875571356,0.932,churn,0,5000,20,2
et_d8_f0.5,et,0.9148066827786291,0.9413143304553919,1.324,churn,0,5000,20,2
hgb_lr0.03_ln15_l20.0,gbdt,0.9290863043054745,0.9202058997799222,0.514,churn,0,5000,20,2
hgb_lr0.03_ln15_l21.0,gbdt,0.9284176052147998,0.9213803538175046,1.089,churn,0,5000,20,2
hgb_lr0.03_ln31_l20.0,gbdt,0.9232891570705715,0.9324106991704757,0.991,churn,0,5000,20,2
hgb_lr0.03_ln31_l21.0,gbdt,0.920169438871952,0.9281519807008634,0.612,churn,0,5000,20,2
hgb_lr0.03_ln63_l20.0,gbdt,0.9212040795909878,0.9301675977653632,1.148,churn,0,5000,20,2
hgb_lr0.03_ln63_l21.0,gbdt,0.9215568578514225,0.9315113424750296,0.81,churn,0,5000,20,2
hgb_lr0.1_ln15_l20.0,gbdt,0.9284597279921651,0.9291730150668699,0.309,churn,0,5000,20,2
hgb_lr0.1_ln15_l21.0,gbdt,0.9234102600554968,0.9171322160148975,0.329,churn,0,5000,20,2
hgb_lr0.1_ln31_l20.0,gbdt,0.9192664318321829,0.9255967496190958,0.368,churn,0,5000,20,2
hgb_lr0.1_ln31_l21.0,gbdt,0.9243580225462167,0.9267130099881496,0.468,churn,0,5000,20,2
hgb_lr0.1_ln63_l20.0,gbdt,0.9185082218396069,0.9276335280176062,0.574,churn,0,5000,20,2
hgb_lr0.1_ln63_l21.0,gbdt,0.9233102184592541,0.9308235991196885,0.311,churn,0,5000,20,2
hgb_lr0.3_ln15_l20.0,gbdt,0.9253268464256191,0.9247555865921788,0.231,churn,0,5000,20,2
hgb_lr0.3_ln15_l21.0,gbdt,0.9194823110661802,0.9287127560521415,0.127,churn,0,5000,20,2
hgb_lr0.3_ln31_l20.0,gbdt,0.935157249593252,0.9362461909598782,0.302,churn,0,5000,20,2
hgb_lr0.3_ln31_l21.0,gbdt,0.9302025579056555,0.9228986795327577,0.32,churn,0,5000,20,2
hgb_lr0.3_ln63_l20.0,gbdt,0.9225046203421423,0.9260358472998137,0.257,churn,0,5000,20,2
hgb_lr0.3_ln63_l21.0,gbdt,0.9307080312340394,0.9170475706788556,0.213,churn,0,5000,20,2
knn1_std,knn,0.6580446606747016,0.6814584391400034,0.08,churn,0,5000,20,2
knn1_quant,knn,0.6452893571537639,0.6449921703064161,0.18,churn,0,5000,20,2
knn5_std,knn,0.8047319675022773,0.8249243482309124,0.1,churn,0,5000,20,2
knn5_quant,knn,0.7575307627908445,0.7686219739292365,0.185,churn,0,5000,20,2
knn15_std,knn,0.8685321791692335,0.869751989165397,0.125,churn,0,5000,20,2
knn15_quant,knn,0.8259855413566694,0.834703529710513,0.223,churn,0,5000,20,2
knn31_std,knn,0.8769725306838106,0.8861969908583036,0.137,churn,0,5000,20,2
knn31_quant,knn,0.8190484464593173,0.8445038725241241,0.224,churn,0,5000,20,2
svc_C0.1,svm,0.9142959441030745,0.9195128660910783,1.273,churn,0,5000,20,2
svc_C1,svm,0.9161124888769541,0.9183807347215168,1.278,churn,0,5000,20,2
svc_C10,svm,0.9086041038115847,0.8930188759099373,1.786,churn,0,5000,20,2
"mlp_(64,)_a0.0001",mlp,0.8962621300435443,0.9008009564922971,4.129,churn,0,5000,20,2
"mlp_(64,)_a0.01",mlp,0.8949931813754141,0.9014992805146436,4.395,churn,0,5000,20,2
"mlp_(128, 64)_a0.0001",mlp,0.8952248566509233,0.8940081682749279,7.511,churn,0,5000,20,2
"mlp_(128, 64)_a0.01",mlp,0.8923236503598865,0.8910191298459456,6.735,churn,0,5000,20,2
gaussiannb,nb,0.8431611038273809,0.8770473590655156,0.027,churn,0,5000,20,2
dt_d3,tree,0.8259802760094986,0.8398457338750633,0.027,churn,0,5000,20,2
dt_d6,tree,0.8683399939975042,0.8729923184357542,0.047,churn,0,5000,20,2
dt_dNone,tree,0.8181296433780362,0.8405017352293886,0.088,churn,0,5000,20,2
logreg_C0.01_std,linear,0.7980528746162877,0.808931081870883,0.027,churn,1,5000,20,2
logreg_C0.01_quant,linear,0.7472475397665345,0.7464314109550814,0.126,churn,1,5000,20,2
logreg_C0.1_std,linear,0.7982266310729197,0.8124799258639118,0.024,churn,1,5000,20,2
logreg_C0.1_quant,linear,0.7466367594947373,0.7459101415851854,0.18,churn,1,5000,20,2
logreg_C1_std,linear,0.797942302325704,0.8133487081470716,0.019,churn,1,5000,20,2
logreg_C1_quant,linear,0.7458469574191375,0.7475160724722384,0.124,churn,1,5000,20,2
logreg_C10_std,linear,0.7977474844803893,0.8132855239810237,0.042,churn,1,5000,20,2
logreg_C10_quant,linear,0.7458311613776254,0.747410765528825,0.163,churn,1,5000,20,2
logreg_C100_std,linear,0.7977580151747306,0.8132802586338529,0.02,churn,1,5000,20,2
logreg_C100_quant,linear,0.7458206306832841,0.7474212962231664,0.13,churn,1,5000,20,2
rf_dNone_fsqrt,rf,0.8908045977011493,0.9098914811948126,2.343,churn,1,5000,20,2
rf_dNone_f0.3,rf,0.8933240663223132,0.912592604293364,3.448,churn,1,5000,20,2
rf_dNone_f0.7,rf,0.8929317979580984,0.9083697958624901,7.087,churn,1,5000,20,2
rf_d4_fsqrt,rf,0.8886326419932499,0.8962726607378858,1.708,churn,1,5000,20,2
rf_d4_f0.3,rf,0.8912310908219734,0.8996872383780625,1.917,churn,1,5000,20,2
rf_d4_f0.7,rf,0.8854602703229237,0.8982761253363241,3.557,churn,1,5000,20,2
rf_d8_fsqrt,rf,0.8997635859120372,0.9023436060256633,2.335,churn,1,5000,20,2
rf_d8_f0.3,rf,0.8969834826059255,0.905987226267764,2.865,churn,1,5000,20,2
rf_d8_f0.7,rf,0.9008745741650476,0.9120265794725175,4.715,churn,1,5000,20,2
rf_d16_fsqrt,rf,0.8941243990922542,0.9135245707425719,2.421,churn,1,5000,20,2
rf_d16_f0.3,rf,0.8943113189168128,0.9118659863838122,3.679,churn,1,5000,20,2
rf_d16_f0.7,rf,0.8925842850448344,0.9129374845330428,6.136,churn,1,5000,20,2
et_dNone_fsqrt,et,0.8934293732657264,0.899439767061041,1.435,churn,1,5000,20,2
et_dNone_f0.5,et,0.8976811411060388,0.9139879212935906,1.95,churn,1,5000,20,2
et_d8_fsqrt,et,0.8754956008024388,0.883920156275504,0.997,churn,1,5000,20,2
et_d8_f0.5,et,0.892976553409049,0.9048446459317295,1.29,churn,1,5000,20,2
hgb_lr0.03_ln15_l20.0,gbdt,0.9014906197840155,0.9071245412566278,0.653,churn,1,5000,20,2
hgb_lr0.03_ln15_l21.0,gbdt,0.8997635859120371,0.9076194838906703,0.765,churn,1,5000,20,2
hgb_lr0.03_ln31_l20.0,gbdt,0.8941033377035715,0.9121529478046134,1.289,churn,1,5000,20,2
hgb_lr0.03_ln31_l21.0,gbdt,0.8960093933793525,0.9080091195812996,1.526,churn,1,5000,20,2
hgb_lr0.03_ln63_l20.0,gbdt,0.8929765534090491,0.9061557173772252,1.653,churn,1,5000,20,2
hgb_lr0.03_ln63_l21.0,gbdt,0.8899595094802575,0.9081354879133956,1.856,churn,1,5000,20,2
hgb_lr0.1_ln15_l20.0,gbdt,0.8949773853339019,0.9086462265889502,0.327,churn,1,5000,20,2
hgb_lr0.1_ln15_l21.0,gbdt,0.8981207975947895,0.9101415851854193,0.468,churn,1,5000,20,2
hgb_lr0.1_ln31_l20.0,gbdt,0.8902596342689856,0.9101415851854193,0.483,churn,1,5000,20,2
hgb_lr0.1_ln31_l21.0,gbdt,0.8948931397791713,0.9022698911652739,0.692,churn,1,5000,20,2
hgb_lr0.1_ln63_l20.0,gbdt,0.8955144507453099,0.9041970082297377,0.529,churn,1,5000,20,2
hgb_lr0.1_ln63_l21.0,gbdt,0.8964622132360297,0.9119002111404215,0.729,churn,1,5000,20,2
hgb_lr0.3_ln15_l20.0,gbdt,0.8899858362161108,0.9104785674043419,0.285,churn,1,5000,20,2
hgb_lr0.3_ln15_l21.0,gbdt,0.9026226694257086,0.8998952195913037,0.211,churn,1,5000,20,2
hgb_lr0.3_ln31_l20.0,gbdt,0.9026963842860979,0.9102732188646859,0.274,churn,1,5000,20,2
hgb_lr0.3_ln31_l21.0,gbdt,0.8974047103795788,0.9051447707204575,0.36,churn,1,5000,20,2
hgb_lr0.3_ln63_l20.0,gbdt,0.8974468331569442,0.9032492457390178,0.353,churn,1,5000,20,2
hgb_lr0.3_ln63_l21.0,gbdt,0.8947773021414167,0.9129269538387013,0.262,churn,1,5000,20,2
knn1_std,knn,0.6585106438993055,0.6565887921820125,0.126,churn,1,5000,20,2
knn1_quant,knn,0.6406295249077248,0.6467741850558917,0.142,churn,1,5000,20,2
knn5_std,knn,0.8061430805440157,0.8132407685300731,0.123,churn,1,5000,20,2
knn5_quant,knn,0.7606583790102199,0.7674454115132081,0.17,churn,1,5000,20,2
knn15_std,knn,0.8421685858857104,0.8464888032392416,0.174,churn,1,5000,20,2
knn15_quant,knn,0.8056691992986558,0.8044028833041107,0.182,churn,1,5000,20,2
knn31_std,knn,0.8475418726733747,0.8543973546895816,0.186,churn,1,5000,20,2
knn31_quant,knn,0.8037657762964601,0.8041001258417974,0.272,churn,1,5000,20,2
svc_C0.1,svm,0.8851548801870253,0.8760116048251642,1.191,churn,1,5000,20,2
svc_C1,svm,0.8900700817708416,0.8822036530978669,1.396,churn,1,5000,20,2
svc_C10,svm,0.8910704977332681,0.8742477135229911,1.855,churn,1,5000,20,2
"mlp_(64,)_a0.0001",mlp,0.8747057987268391,0.8901648580199136,4.647,churn,1,5000,20,2
"mlp_(64,)_a0.01",mlp,0.8743530204664044,0.8900753471180122,4.334,churn,1,5000,20,2
"mlp_(128, 64)_a0.0001",mlp,0.8817508332411897,0.8788654229916649,6.406,churn,1,5000,20,2
"mlp_(128, 64)_a0.01",mlp,0.8814507084524618,0.8781019476519184,6.216,churn,1,5000,20,2
gaussiannb,nb,0.8099841513050161,0.8194775722537265,0.016,churn,1,5000,20,2
dt_d3,tree,0.7725659616366807,0.8199066980481358,0.024,churn,1,5000,20,2
dt_d6,tree,0.8504193849021435,0.8630246260287172,0.028,churn,1,5000,20,2
dt_dNone,tree,0.8076752965706794,0.8420106254705904,0.046,churn,1,5000,20,2
logreg_C0.01_std,linear,0.8189247108008065,0.8277890638225833,0.02,churn,2,5000,20,2
logreg_C0.01_quant,linear,0.7814249082513256,0.7650880311494836,0.168,churn,2,5000,20,2
logreg_C0.1_std,linear,0.8199514534990866,0.8292597765363128,0.03,churn,2,5000,20,2
logreg_C0.1_quant,linear,0.7799400803491979,0.7623158963941087,0.133,churn,2,5000,20,2
logreg_C1_std,linear,0.8215415883446275,0.8291433891992551,0.05,churn,2,5000,20,2
logreg_C1_quant,linear,0.7809194349229417,0.7623000253936008,0.206,churn,2,5000,20,2
logreg_C10_std,linear,0.8219838775069634,0.8290481631962079,0.023,churn,2,5000,20,2
logreg_C10_quant,linear,0.7809247002701125,0.7623106060606061,0.137,churn,2,5000,20,2
logreg_C100_std,linear,0.8220417963258405,0.8290322921957,0.025,churn,2,5000,20,2
logreg_C100_quant,linear,0.7809615577003071,0.762368799729135,0.119,churn,2,5000,20,2
rf_dNone_fsqrt,rf,0.9108497743798738,0.9186161545623834,2.969,churn,2,5000,20,2
rf_dNone_f0.3,rf,0.913145465746284,0.9199546089385475,3.731,churn,2,5000,20,2
rf_dNone_f0.7,rf,0.9105891396949258,0.924155133739631,6.535,churn,2,5000,20,2
rf_d4_fsqrt,rf,0.8997425245233545,0.9119106568478078,1.407,churn,2,5000,20,2
rf_d4_f0.3,rf,0.9056897341526213,0.9169311833417979,1.83,churn,2,5000,20,2
rf_d4_f0.7,rf,0.9027622011257312,0.9161217623158965,2.737,churn,2,5000,20,2
rf_d8_fsqrt,rf,0.9152068491635995,0.9257819112916879,2.094,churn,2,5000,20,2
rf_d8_f0.3,rf,0.9165600433864607,0.9235441002200779,2.572,churn,2,5000,20,2
rf_d8_f0.7,rf,0.9157070571448128,0.9229251312002709,5.091,churn,2,5000,20,2
rf_d16_fsqrt,rf,0.9122319280121736,0.9149076307770442,2.96,churn,2,5000,20,2
rf_d16_f0.3,rf,0.914538150072925,0.9236393262231252,3.52,churn,2,5000,20,2
rf_d16_f0.7,rf,0.9085461849927076,0.9200868672761131,6.449,churn,2,5000,20,2
et_dNone_fsqrt,et,0.9151094402409422,0.9254406847807686,1.362,churn,2,5000,20,2
et_dNone_f0.5,et,0.9213014885136452,0.928903208058236,1.742,churn,2,5000,20,2
et_d8_fsqrt,et,0.9085777770757314,0.9123180125275098,0.873,churn,2,5000,20,2
et_d8_f0.5,et,0.9173603761564019,0.9285117233790418,1.235,churn,2,5000,20,2
hgb_lr0.03_ln15_l20.0,gbdt,0.9220833925684891,0.9304903081090232,0.994,churn,2,5000,20,2
hgb_lr0.03_ln15_l21.0,gbdt,0.9164863285260715,0.9249671999322838,0.916,churn,2,5000,20,2
hgb_lr0.03_ln31_l20.0,gbdt,0.9131691598085521,0.9278715930252243,1.525,churn,2,5000,20,2
hgb_lr0.03_ln31_l21.0,gbdt,0.9104522406684885,0.9242001015744032,1.282,churn,2,5000,20,2
hgb_lr0.03_ln63_l20.0,gbdt,0.9159913858920289,0.9267870746571865,1.249,churn,2,5000,20,2
hgb_lr0.03_ln63_l21.0,gbdt,0.9101679119212726,0.9207031911291688,1.922,churn,2,5000,20,2
hgb_lr0.1_ln15_l20.0,gbdt,0.9165126552619247,0.932828635517183,0.364,churn,2,5000,20,2
hgb_lr0.1_ln15_l21.0,gbdt,0.9209671389683077,0.9258242339597089,0.422,churn,2,5000,20,2
hgb_lr0.1_ln31_l20.0,gbdt,0.9166811463713861,0.9328656678517014,0.429,churn,2,5000,20,2
hgb_lr0.1_ln31_l21.0,gbdt,0.9090148008908967,0.9228563568647368,0.816,churn,2,5000,20,2
hgb_lr0.1_ln63_l20.0,gbdt,0.9161546116543193,0.9269881073302861,0.441,churn,2,5000,20,2
hgb_lr0.1_ln63_l21.0,gbdt,0.912221397317832,0.9166455053326561,0.738,churn,2,5000,20,2
hgb_lr0.3_ln15_l20.0,gbdt,0.9077326888548397,0.9187933807347215,0.192,churn,2,5000,20,2
hgb_lr0.3_ln15_l21.0,gbdt,0.9154490551334501,0.9292894024039275,0.238,churn,2,5000,20,2
hgb_lr0.3_ln31_l20.0,gbdt,0.9142538213257091,0.9222162265109193,0.278,churn,2,5000,20,2
hgb_lr0.3_ln31_l21.0,gbdt,0.9107313040685338,0.9254803622820382,0.179,churn,2,5000,20,2
hgb_lr0.3_ln63_l20.0,gbdt,0.9053817113431373,0.9237133908921618,0.359,churn,2,5000,20,2
hgb_lr0.3_ln63_l21.0,gbdt,0.9113947378120377,0.9181479600474014,0.338,churn,2,5000,20,2
knn1_std,knn,0.6740908061773052,0.6515098611816489,0.082,churn,2,5000,20,2
knn1_quant,knn,0.6458422186066838,0.6198895378364652,0.157,churn,2,5000,20,2
knn5_std,knn,0.8440746415614913,0.8371317927882173,0.123,churn,2,5000,20,2
knn5_quant,knn,0.7797610585453951,0.7671274547147453,0.204,churn,2,5000,20,2
