name,family,holdout,cv,test,dataset,seed
hgb_lr0.03_ln15_l20.0,gbdt,0.7997737556561086,0.8854087089381207,0.9310344827586207,sonar,1
hgb_lr0.03_ln15_l21.0,gbdt,0.798265460030166,0.8839763177998473,0.9310344827586207,sonar,1
hgb_lr0.03_ln31_l20.0,gbdt,0.7997737556561086,0.8854087089381207,0.9310344827586207,sonar,1
hgb_lr0.03_ln31_l21.0,gbdt,0.798265460030166,0.8839763177998473,0.9310344827586207,sonar,1
hgb_lr0.03_ln63_l20.0,gbdt,0.7997737556561086,0.8854087089381207,0.9310344827586207,sonar,1
hgb_lr0.03_ln63_l21.0,gbdt,0.798265460030166,0.8839763177998473,0.9310344827586207,sonar,1
hgb_lr0.1_ln15_l20.0,gbdt,0.8220211161387633,0.8863636363636364,0.9330628803245435,sonar,1
hgb_lr0.1_ln15_l21.0,gbdt,0.8009049773755655,0.8961038961038961,0.9350912778904665,sonar,1
hgb_lr0.1_ln31_l20.0,gbdt,0.8220211161387633,0.8863636363636364,0.9330628803245435,sonar,1
hgb_lr0.1_ln31_l21.0,gbdt,0.8009049773755655,0.8961038961038961,0.9350912778904665,sonar,1
hgb_lr0.1_ln63_l20.0,gbdt,0.8220211161387633,0.8863636363636364,0.9330628803245435,sonar,1
hgb_lr0.1_ln63_l21.0,gbdt,0.8009049773755655,0.8961038961038961,0.9350912778904665,sonar,1
hgb_lr0.3_ln15_l20.0,gbdt,0.8363499245852187,0.8875095492742552,0.9330628803245435,sonar,1
hgb_lr0.3_ln15_l21.0,gbdt,0.8193815987933635,0.8892284186401834,0.9269776876267748,sonar,1
hgb_lr0.3_ln31_l20.0,gbdt,0.8363499245852187,0.8875095492742552,0.9330628803245435,sonar,1
hgb_lr0.3_ln31_l21.0,gbdt,0.8193815987933635,0.8892284186401834,0.9269776876267748,sonar,1
hgb_lr0.3_ln63_l20.0,gbdt,0.8363499245852187,0.8875095492742552,0.9330628803245435,sonar,1
hgb_lr0.3_ln63_l21.0,gbdt,0.8193815987933635,0.8892284186401834,0.9269776876267748,sonar,1
knn1_std,knn,0.8495475113122172,0.8117838044308632,0.8671399594320487,sonar,1
knn1_quant,knn,0.779788838612368,0.8027119938884645,0.768762677484787,sonar,1
knn5_std,knn,0.8352187028657617,0.805672268907563,0.8630831643002028,sonar,1
knn5_quant,knn,0.8363499245852187,0.8605805958747135,0.8661257606490872,sonar,1
knn15_std,knn,0.7635746606334841,0.806340718105424,0.8149087221095335,sonar,1
knn15_quant,knn,0.7496229260935144,0.8169404125286479,0.8585192697768763,sonar,1
knn31_std,knn,0.7462292609351433,0.7539152024446142,0.7920892494929006,sonar,1
knn31_quant,knn,0.7141779788838613,0.7756875477463713,0.8184584178498985,sonar,1
svc_C0.1,svm,0.18552036199095023,0.8111153552330024,0.8640973630831643,sonar,1
svc_C1,svm,0.8914027149321267,0.8777692895339954,0.9675456389452333,sonar,1
svc_C10,svm,0.8929110105580694,0.9071810542398778,0.9543610547667343,sonar,1
"mlp_(64,)_a0.0001",mlp,0.8748114630467572,0.904507257448434,0.9350912778904665,sonar,1
"mlp_(64,)_a0.01",mlp,0.8778280542986425,0.9025974025974026,0.934077079107505,sonar,1
"mlp_(128, 64)_a0.0001",mlp,0.9095022624434388,0.9264705882352942,0.9553752535496958,sonar,1
"mlp_(128, 64)_a0.01",mlp,0.9095022624434388,0.9268525592055004,0.9553752535496958,sonar,1
gaussiannb,nb,0.8559577677224737,0.8029029793735676,0.7961460446247464,sonar,1
dt_d3,tree,0.6138763197586727,0.7844728800611154,0.6419878296146044,sonar,1
dt_d6,tree,0.6549773755656109,0.7970779220779219,0.6369168356997972,sonar,1
dt_dNone,tree,0.6549773755656109,0.7970779220779219,0.6313387423935092,sonar,1
logreg_C0.01_std,linear,0.8951734539969834,0.8533231474407945,0.8306288032454361,sonar,2
logreg_C0.01_quant,linear,0.8883861236802413,0.8542780748663101,0.8154158215010142,sonar,2
logreg_C0.1_std,linear,0.8717948717948718,0.8559969442322384,0.7920892494929006,sonar,2
logreg_C0.1_quant,linear,0.8273001508295627,0.8344155844155844,0.8093306288032454,sonar,2
logreg_C1_std,linear,0.832579185520362,0.8363254392666157,0.7636916835699797,sonar,2
logreg_C1_quant,linear,0.7933634992458523,0.8084415584415585,0.8103448275862069,sonar,2
logreg_C10_std,linear,0.8076923076923077,0.8128342245989305,0.7829614604462475,sonar,2
logreg_C10_quant,linear,0.7880844645550529,0.7979373567608862,0.8123732251521298,sonar,2
logreg_C100_std,linear,0.797134238310709,0.8027119938884645,0.795131845841785,sonar,2
logreg_C100_quant,linear,0.773001508295626,0.7960275019098548,0.8093306288032456,sonar,2
rf_dNone_fsqrt,rf,0.85105580693816,0.8847402597402597,0.9087221095334685,sonar,2
rf_dNone_f0.3,rf,0.8284313725490197,0.8760504201680672,0.9036511156186612,sonar,2
rf_dNone_f0.7,rf,0.8046757164404224,0.8621084797555385,0.8864097363083164,sonar,2
rf_d4_fsqrt,rf,0.8521870286576169,0.8821619556913675,0.9066937119675457,sonar,2
rf_d4_f0.3,rf,0.8265460030165912,0.8707028265851796,0.9016227180527383,sonar,2
rf_d4_f0.7,rf,0.808446455505279,0.8596256684491977,0.8874239350912779,sonar,2
rf_d8_fsqrt,rf,0.8506787330316742,0.8846447669977082,0.9107505070993915,sonar,2
rf_d8_f0.3,rf,0.8284313725490197,0.8760504201680672,0.9046653144016227,sonar,2
rf_d8_f0.7,rf,0.8046757164404224,0.8621084797555385,0.8859026369168357,sonar,2
rf_d16_fsqrt,rf,0.85105580693816,0.8847402597402597,0.9087221095334685,sonar,2
rf_d16_f0.3,rf,0.8284313725490197,0.8760504201680672,0.9036511156186612,sonar,2
rf_d16_f0.7,rf,0.8046757164404224,0.8621084797555385,0.8864097363083164,sonar,2
et_dNone_fsqrt,et,0.897812971342383,0.92255538579068,0.9523326572008113,sonar,2
et_dNone_f0.5,et,0.8763197586726998,0.9118601986249044,0.9614604462474645,sonar,2
et_d8_fsqrt,et,0.9042232277526394,0.9136745607333843,0.9563894523326572,sonar,2
et_d8_f0.5,et,0.8748114630467572,0.9069900687547746,0.960446247464503,sonar,2
hgb_lr0.03_ln15_l20.0,gbdt,0.8295625942684766,0.838903743315508,0.90973630831643,sonar,2
hgb_lr0.03_ln15_l21.0,gbdt,0.8303167420814479,0.8369938884644768,0.9016227180527383,sonar,2
hgb_lr0.03_ln31_l20.0,gbdt,0.8295625942684766,0.838903743315508,0.90973630831643,sonar,2
hgb_lr0.03_ln31_l21.0,gbdt,0.8303167420814479,0.8369938884644768,0.9016227180527383,sonar,2
hgb_lr0.03_ln63_l20.0,gbdt,0.8295625942684766,0.838903743315508,0.90973630831643,sonar,2
hgb_lr0.03_ln63_l21.0,gbdt,0.8303167420814479,0.8369938884644768,0.9016227180527383,sonar,2
hgb_lr0.1_ln15_l20.0,gbdt,0.8650075414781297,0.85609243697479,0.9127789046653143,sonar,2
hgb_lr0.1_ln15_l21.0,gbdt,0.8431372549019608,0.8525592055003819,0.9036511156186613,sonar,2
hgb_lr0.1_ln31_l20.0,gbdt,0.8650075414781297,0.85609243697479,0.9127789046653143,sonar,2
hgb_lr0.1_ln31_l21.0,gbdt,0.8431372549019608,0.8525592055003819,0.9036511156186613,sonar,2
hgb_lr0.1_ln63_l20.0,gbdt,0.8650075414781297,0.85609243697479,0.9127789046653143,sonar,2
hgb_lr0.1_ln63_l21.0,gbdt,0.8431372549019608,0.8525592055003819,0.9036511156186613,sonar,2
hgb_lr0.3_ln15_l20.0,gbdt,0.849924585218703,0.8859816653934302,0.90973630831643,sonar,2
hgb_lr0.3_ln15_l21.0,gbdt,0.8220211161387632,0.8714667685255921,0.9006085192697769,sonar,2
hgb_lr0.3_ln31_l20.0,gbdt,0.849924585218703,0.8859816653934302,0.90973630831643,sonar,2
hgb_lr0.3_ln31_l21.0,gbdt,0.8220211161387632,0.8714667685255921,0.9006085192697769,sonar,2
hgb_lr0.3_ln63_l20.0,gbdt,0.849924585218703,0.8859816653934302,0.90973630831643,sonar,2
hgb_lr0.3_ln63_l21.0,gbdt,0.8220211161387632,0.8714667685255921,0.9006085192697769,sonar,2
knn1_std,knn,0.829185520361991,0.7715813598166539,0.8427991886409736,sonar,2
knn1_quant,knn,0.8144796380090499,0.7905844155844156,0.8696754563894523,sonar,2
knn5_std,knn,0.8273001508295627,0.8237203972498089,0.9350912778904665,sonar,2
knn5_quant,knn,0.8031674208144796,0.8359434682964095,0.9168356997971602,sonar,2
knn15_std,knn,0.7285067873303167,0.8013750954927426,0.7981744421906694,sonar,2
knn15_quant,knn,0.8367269984917044,0.8417685255920551,0.8341784989858012,sonar,2
knn31_std,knn,0.7435897435897436,0.7831359816653934,0.7799188640973631,sonar,2
knn31_quant,knn,0.7835595776772247,0.8407181054239877,0.7996957403651116,sonar,2
svc_C0.1,svm,0.13159879336349922,0.8334606569900687,0.8651115618661258,sonar,2
svc_C1,svm,0.9049773755656109,0.9037433155080213,0.922920892494929,sonar,2
svc_C10,svm,0.9162895927601811,0.9136745607333843,0.9553752535496958,sonar,2
"mlp_(64,)_a0.0001",mlp,0.9102564102564102,0.901642475171887,0.9056795131845842,sonar,2
"mlp_(64,)_a0.01",mlp,0.9102564102564102,0.9014514896867839,0.9056795131845842,sonar,2
"mlp_(128, 64)_a0.0001",mlp,0.9245852187028658,0.9022154316271963,0.9432048681541582,sonar,2
"mlp_(128, 64)_a0.01",mlp,0.923076923076923,0.9027883880825057,0.9432048681541582,sonar,2
gaussiannb,nb,0.8763197586726998,0.7860962566844919,0.8154158215010142,sonar,2
dt_d3,tree,0.665158371040724,0.7121848739495797,0.6516227180527383,sonar,2
dt_d6,tree,0.6312217194570136,0.7196333078686019,0.7003042596348884,sonar,2
dt_dNone,tree,0.6312217194570136,0.7196333078686019,0.7003042596348884,sonar,2
logreg_C0.01_std,linear,0.7966795437821927,0.7996709841243153,0.8475224476222148,churn,0
logreg_C0.01_quant,linear,0.7560169855285749,0.7614329195477847,0.8157320419022281,churn,0
logreg_C0.1_std,linear,0.8042065244052001,0.8005403350153522,0.845953192550715,churn,0
logreg_C0.1_quant,linear,0.7523837993622762,0.7566791942359169,0.812510392417692,churn,0
logreg_C1_std,linear,0.8065749938680402,0.8004448019504031,0.8435941137346192,churn,0
logreg_C1_quant,linear,0.753495217071376,0.7558270392965709,0.811076238776189,churn,0
logreg_C10_std,linear,0.8062913907284768,0.8002919490464844,0.8424509477884936,churn,0
logreg_C10_quant,linear,0.7541237429482462,0.7558671631838496,0.8110762387761888,churn,0
logreg_C100_std,linear,0.8063373804267843,0.8002613784657009,0.8422638842700366,churn,0
logreg_C100_quant,linear,0.7541237429482461,0.7558786271516433,0.8110866311938809,churn,0
rf_dNone_fsqrt,rf,0.904076986754967,0.9017356447239955,0.9281416278683075,churn,0
rf_dNone_f0.3,rf,0.9027509504537651,0.901993583999358,0.9208253658131028,churn,0
rf_dNone_f0.7,rf,0.9094501165072357,0.9112679339446175,0.9148289408047888,churn,0
rf_d4_fsqrt,rf,0.8825039857738534,0.8854864257068014,0.9267958097771866,churn,0
rf_d4_f0.3,rf,0.8846961613931813,0.8914438676370278,0.9275440638510141,churn,0
rf_d4_f0.7,rf,0.898926140544518,0.8896841485806652,0.9077153308945793,churn,0
rf_d8_fsqrt,rf,0.9056214741231298,0.9001507511764897,0.9317841702693715,churn,0
rf_d8_f0.3,rf,0.9081585724797645,0.904732516971449,0.9247381110741603,churn,0
rf_d8_f0.7,rf,0.9057057885700269,0.9108370798216971,0.9126829065513801,churn,0
rf_d16_fsqrt,rf,0.9030307211184695,0.9013420484964051,0.928292317924842,churn,0
rf_d16_f0.3,rf,0.9035136129506991,0.9015847024813759,0.9219945128034587,churn,0
rf_d16_f0.7,rf,0.9072157836644592,0.9114914813165985,0.9146470734951779,churn,0
et_dNone_fsqrt,et,0.8956685369143979,0.8974863339950591,0.9163670186232125,churn,0
et_dNone_f0.5,et,0.9015437208731911,0.9054337296681755,0.9184403059527768,churn,0
et_d8_fsqrt,et,0.8842285994603876,0.8923800916735292,0.9058446957100099,churn,0
et_d8_f0.5,et,0.8999340814324259,0.904839514004192,0.9210903724642501,churn,0
hgb_lr0.03_ln15_l20.0,gbdt,0.8885133063527103,0.9117284033176724,0.9088584968407052,churn,0
hgb_lr0.03_ln15_l21.0,gbdt,0.8985007358351729,0.9044287218249109,0.9184818756235452,churn,0
hgb_lr0.03_ln31_l20.0,gbdt,0.8976116016678929,0.9019811647009147,0.9147613900897906,churn,0
hgb_lr0.03_ln31_l21.0,gbdt,0.9047936595535933,0.9006503891061735,0.9129635018290655,churn,0
hgb_lr0.03_ln63_l20.0,gbdt,0.8984547461368654,0.9025428991228154,0.9167567342866645,churn,0
hgb_lr0.03_ln63_l21.0,gbdt,0.9048013245033112,0.9016974314980156,0.9195107249750581,churn,0
hgb_lr0.1_ln15_l20.0,gbdt,0.8836154034829531,0.9106192644336131,0.9070398237445959,churn,0
hgb_lr0.1_ln15_l21.0,gbdt,0.899359210203581,0.9012149895200225,0.9190638510142999,churn,0
hgb_lr0.1_ln31_l20.0,gbdt,0.8891724920284523,0.9064568887937804,0.9122879946790822,churn,0
hgb_lr0.1_ln31_l21.0,gbdt,0.9026168138337013,0.9003981818147079,0.9239171100764882,churn,0
hgb_lr0.1_ln63_l20.0,gbdt,0.8893334559725288,0.9004793849199146,0.9214021449950117,churn,0
hgb_lr0.1_ln63_l21.0,gbdt,0.9012524527839099,0.8945582455543688,0.91865854672431,churn,0
hgb_lr0.3_ln15_l20.0,gbdt,0.8858842285994603,0.9110931084357606,0.9123295643498505,churn,0
hgb_lr0.3_ln15_l21.0,gbdt,0.8955267353446161,0.9086837645377441,0.9172347855004989,churn,0
hgb_lr0.3_ln31_l20.0,gbdt,0.8903145695364237,0.9033128956263051,0.9205811439973395,churn,0
hgb_lr0.3_ln31_l21.0,gbdt,0.9022718910963944,0.9032288265291499,0.920664283338876,churn,0
hgb_lr0.3_ln63_l20.0,gbdt,0.8980408388520972,0.8984464412977976,0.9162786830728301,churn,0
hgb_lr0.3_ln63_l21.0,gbdt,0.9049776183468237,0.9072412152570126,0.9221919687396075,churn,0
knn1_std,knn,0.6533526490066225,0.6457691271525988,0.6381152311273696,churn,0
knn1_quant,knn,0.6452354672553349,0.6194860703237998,0.6065014965081477,churn,0
knn5_std,knn,0.8083302673534462,0.7902657538800755,0.8138769953441969,churn,0
knn5_quant,knn,0.7409898516065734,0.7635432449525105,0.764845568673096,churn,0
knn15_std,knn,0.8273929973019376,0.8425787049155583,0.8640567841702693,churn,0
knn15_quant,knn,0.7757005764042189,0.795622292831772,0.8121882274692385,churn,0
knn31_std,knn,0.8531165685553103,0.8523966380003782,0.8821863568340539,churn,0
knn31_quant,knn,0.7782759995094433,0.7979045777534062,0.8279431326903892,churn,0
svc_C0.1,svm,0.8736662987490803,0.8790054625806536,0.9013967409378117,churn,0
svc_C1,svm,0.8768549178317391,0.8822918000149033,0.9018643997339542,churn,0
svc_C10,svm,0.8619006009320579,0.8662021212161741,0.8931971233787829,churn,0
"mlp_(64,)_a0.0001",mlp,0.8480347068923227,0.8540484046933484,0.8879593448619886,churn,0
"mlp_(64,)_a0.01",mlp,0.8479580573951435,0.8546942082124043,0.8883646491519787,churn,0
"mlp_(128, 64)_a0.0001",mlp,0.8479427274957076,0.8530414861887848,0.8667692051878948,churn,0
"mlp_(128, 64)_a0.01",mlp,0.8470152685798381,0.8531465725602287,0.8678396242101761,churn,0
gaussiannb,nb,0.8186702845229336,0.8184260354351244,0.8593178417026938,churn,0
dt_d3,tree,0.7965913968604367,0.8087638212461715,0.8015671765879615,churn,0
dt_d6,tree,0.8356443156732892,0.8281054455757684,0.8222688726305288,churn,0
dt_dNone,tree,0.8280675128771156,0.8128163338613128,0.770036581310276,churn,0
logreg_C0.01_std,linear,0.7959611354543722,0.8054488238924373,0.8401334386431659,churn,1
logreg_C0.01_quant,linear,0.7632539531339302,0.766431209505922,0.8034274193548389,churn,1
logreg_C0.1_std,linear,0.7885616307868164,0.8063602093320519,0.8423366311938809,churn,1
logreg_C0.1_quant,linear,0.7558239664698039,0.7617443573395188,0.8035729132025274,churn,1
logreg_C1_std,linear,0.7849114116974664,0.8066066846396206,0.843542151646159,churn,1
logreg_C1_quant,linear,0.7526081158315872,0.7614099916121969,0.8051005986032591,churn,1
logreg_C10_std,linear,0.7830520099066488,0.8065302581876614,0.8437499999999998,churn,1
logreg_C10_quant,linear,0.7522347113735952,0.7614271875638877,0.8054227635517127,churn,1
logreg_C100_std,linear,0.7827929129357973,0.8064729383486918,0.8437915696707683,churn,1
logreg_C100_quant,linear,0.7520899218898837,0.7614195449186919,0.8055162953109413,churn,1
rf_dNone_fsqrt,rf,0.9113431129738997,0.9056324384432698,0.9307241436647821,churn,1
rf_dNone_f0.3,rf,0.9078948371118308,0.9020241545801416,0.9354111240438975,churn,1
rf_dNone_f0.7,rf,0.8995313393027243,0.9058645837910958,0.9277207349517792,churn,1
rf_d4_fsqrt,rf,0.8951647932939607,0.89249091002887,0.914231376787496,churn,1
rf_d4_f0.3,rf,0.8993865498190132,0.8972131094293047,0.9133480212836714,churn,1
rf_d4_f0.7,rf,0.8943532101352639,0.8916511743879674,0.9119970069837048,churn,1
rf_d8_fsqrt,rf,0.9071823204419889,0.9010544939709082,0.9299862820086465,churn,1
rf_d8_f0.3,rf,0.9082568108211088,0.9023078877830406,0.932864981709345,churn,1
rf_d8_f0.7,rf,0.9013488283482568,0.9003704772258727,0.9344238443631526,churn,1
rf_d16_fsqrt,rf,0.9092474757096589,0.9049570196740794,0.929887554040572,churn,1
rf_d16_f0.3,rf,0.9081806058296819,0.899207839825442,0.93509415530429,churn,1
rf_d16_f0.7,rf,0.8977900552486189,0.9059467422269523,0.9303708014632525,churn,1
et_dNone_fsqrt,et,0.9080510573442561,0.9063441597771404,0.9242236863984036,churn,1
et_dNone_f0.5,et,0.9161706991807962,0.9046417605597472,0.9324233039574327,churn,1
et_d8_fsqrt,et,0.8992265193370165,0.8926686015296755,0.914678250748254,churn,1
et_d8_f0.5,et,0.911487902457611,0.9035880308533586,0.9362321250415696,churn,1
hgb_lr0.03_ln15_l20.0,gbdt,0.8992951038293008,0.8938551221963434,0.9354734785500499,churn,1
hgb_lr0.03_ln15_l21.0,gbdt,0.9038216803200608,0.8969523041619936,0.9365646824077154,churn,1
hgb_lr0.03_ln31_l20.0,gbdt,0.8994703753095827,0.8903930039225877,0.93430952776854,churn,1
hgb_lr0.03_ln31_l21.0,gbdt,0.9003086302152792,0.8947607756520608,0.9297992184901895,churn,1
hgb_lr0.03_ln63_l20.0,gbdt,0.9003162507144219,0.889601990144809,0.9311086631193881,churn,1
hgb_lr0.03_ln63_l21.0,gbdt,0.9003086302152792,0.8938360155833533,0.9298303957432656,churn,1
hgb_lr0.1_ln15_l20.0,gbdt,0.8946694608496856,0.8910197008286538,0.9382690389092119,churn,1
hgb_lr0.1_ln15_l21.0,gbdt,0.897450943036769,0.8971662982274797,0.9341536415031593,churn,1
hgb_lr0.1_ln31_l20.0,gbdt,0.8997828157744331,0.8969351082103026,0.9332287163285666,churn,1
hgb_lr0.1_ln31_l21.0,gbdt,0.9037607163269193,0.8944149459569452,0.9355981875623545,churn,1
hgb_lr0.1_ln63_l20.0,gbdt,0.9052086111640312,0.891854659816309,0.9339665779847025,churn,1
hgb_lr0.1_ln63_l21.0,gbdt,0.9037607163269193,0.8952728328801881,0.9370011639507814,churn,1
hgb_lr0.3_ln15_l20.0,gbdt,0.9020689655172414,0.8832700585999819,0.9246185982707017,churn,1
hgb_lr0.3_ln15_l21.0,gbdt,0.9056582206134502,0.8989298386064399,0.9391523944130362,churn,1
hgb_lr0.3_ln31_l20.0,gbdt,0.8969403695942084,0.8899535518238216,0.9285625207848353,churn,1
hgb_lr0.3_ln31_l21.0,gbdt,0.8877881501238332,0.8883944522038523,0.9349434652477553,churn,1
hgb_lr0.3_ln63_l20.0,gbdt,0.8964526576490759,0.8896153647739019,0.9344030595277686,churn,1
hgb_lr0.3_ln63_l21.0,gbdt,0.8877881501238332,0.8974700933740176,0.9316282840039908,churn,1
knn1_std,knn,0.651686035435321,0.670671731192883,0.6742392750249419,churn,1
knn1_quant,knn,0.646161173556868,0.6281919985326121,0.6261847356168938,churn,1
knn5_std,knn,0.8090302914840921,0.8221814402182739,0.8422119221815764,churn,1
knn5_quant,knn,0.7631434558963612,0.7666929701038826,0.7583607000332557,churn,1
knn15_std,knn,0.8483863593065346,0.8535334814732727,0.8729578899235118,churn,1
knn15_quant,knn,0.7978357782434748,0.7944357721651041,0.8236406717658796,churn,1
knn31_std,knn,0.8565212421413603,0.8642503806992637,0.8836828649817093,churn,1
knn31_quant,knn,0.7700209563726425,0.7748591364957325,0.8288264881942135,churn,1
svc_C0.1,svm,0.8873842636692704,0.8793742202113574,0.9187001163950781,churn,1
svc_C1,svm,0.8882758620689656,0.8830923670991768,0.9237612238111074,churn,1
svc_C10,svm,0.8804686606972756,0.864653530233349,0.9092118390422349,churn,1
"mlp_(64,)_a0.0001",mlp,0.8511716517431892,0.8565723882693037,0.9070190389092119,churn,1
"mlp_(64,)_a0.01",mlp,0.8522690036197371,0.8572697796434323,0.9087753574991685,churn,1
"mlp_(128, 64)_a0.0001",mlp,0.8621451705086682,0.8526689072354833,0.8994845360824743,churn,1
"mlp_(128, 64)_a0.01",mlp,0.8634101733663555,0.852804564187711,0.8976242933155969,churn,1
gaussiannb,nb,0.8294151266907983,0.8278723448972924,0.8446957100099768,churn,1
dt_d3,tree,0.8099523718803583,0.8179779853605131,0.8256464083804457,churn,1
dt_d6,tree,0.743657839588493,0.7870730388494762,0.8368494346524776,churn,1
dt_dNone,tree,0.8294722804343684,0.8005584862976924,0.8184236780844695,churn,1
logreg_C0.01_std,linear,0.8176585111601667,0.8107661942875048,0.8299800465580313,churn,2
logreg_C0.01_quant,linear,0.7927704194260485,0.7766169448907961,0.7857083471898902,churn,2
logreg_C0.1_std,linear,0.8227250429237185,0.8131468782660367,0.832546973727968,churn,2
logreg_C0.1_quant,linear,0.7867994235957813,0.7748400298827427,0.7806888094446293,churn,2
logreg_C1_std,linear,0.8235835172921265,0.8133169271216462,0.8341577984702362,churn,2
logreg_C1_quant,linear,0.7861938925680647,0.7747330328499997,0.7811252909876955,churn,2
logreg_C10_std,linear,0.8241123988226637,0.8131564315725317,0.8342513302294647,churn,2
logreg_C10_quant,linear,0.7859716090262446,0.7747005516079171,0.7812188227469238,churn,2
logreg_C100_std,linear,0.8241507235712533,0.8131315929756449,0.8343656468240772,churn,2
logreg_C100_quant,linear,0.7859869389256806,0.7746814449949272,0.7812084303292318,churn,2
rf_dNone_fsqrt,rf,0.8948330573951435,0.9115726844218053,0.9396979963418689,churn,2
rf_dNone_f0.3,rf,0.8974123129752271,0.9071590568211564,0.9385600266045893,churn,2
rf_dNone_f0.7,rf,0.8893756131959775,0.913204389171136,0.9325687978051215,churn,2
rf_d4_fsqrt,rf,0.87936902133922,0.8895924368383141,0.9335820585300963,churn,2
rf_d4_f0.3,rf,0.882419671326956,0.8896249180803968,0.938279431326904,churn,2
rf_d4_f0.7,rf,0.8713361540348294,0.889378442772828,0.9364347771865646,churn,2
rf_d8_fsqrt,rf,0.8916022810890362,0.9052426635382773,0.9426234619221816,churn,2
rf_d8_f0.3,rf,0.8941010546970815,0.9115382925184233,0.9436315264383106,churn,2
rf_d8_f0.7,rf,0.8935223509933775,0.9196146578292212,0.942893664782175,churn,2
rf_d16_fsqrt,rf,0.8933000674515574,0.9124257946918007,0.9397135849684071,churn,2
rf_d16_f0.3,rf,0.8958141709590385,0.9102419088270641,0.9398382939807117,churn,2
rf_d16_f0.7,rf,0.8881453887662497,0.9132703069859509,0.9337587296308613,churn,2
et_dNone_fsqrt,et,0.8986310399803776,0.904526165551159,0.9382066844030595,churn,2
et_dNone_f0.5,et,0.8995431689968113,0.9053611245388141,0.9310359161955437,churn,2
et_d8_fsqrt,et,0.901781334314447,0.8869824735039045,0.9245094778849352,churn,2
et_d8_f0.5,et,0.9042111233750306,0.9070119359011346,0.9364191885600267,churn,2
hgb_lr0.03_ln15_l20.0,gbdt,0.8929973019376993,0.9215702196687295,0.9316074991686066,churn,2
hgb_lr0.03_ln15_l21.0,gbdt,0.8931276060829041,0.9151761916316856,0.9289054705686731,churn,2
hgb_lr0.03_ln31_l20.0,gbdt,0.8905828427765513,0.9144253017411856,0.9261306950448953,churn,2
hgb_lr0.03_ln31_l21.0,gbdt,0.8917785749325485,0.9174173973353917,0.9328026272031925,churn,2
hgb_lr0.03_ln63_l20.0,gbdt,0.8865587441746382,0.9152239581641601,0.9261722647156635,churn,2
hgb_lr0.03_ln63_l21.0,gbdt,0.8938327814569537,0.9154742547943269,0.9305059028932491,churn,2
hgb_lr0.1_ln15_l20.0,gbdt,0.8911653789551139,0.9205661671561144,0.9376454938476888,churn,2
hgb_lr0.1_ln15_l21.0,gbdt,0.8969294211429972,0.9187510389220813,0.9333118556701032,churn,2
hgb_lr0.1_ln31_l20.0,gbdt,0.8931889256806476,0.9148876817755394,0.9287080146325241,churn,2
hgb_lr0.1_ln31_l21.0,gbdt,0.892384105960265,0.918024987628468,0.9321167276355172,churn,2
hgb_lr0.1_ln63_l20.0,gbdt,0.8900079715477065,0.9186535951958332,0.9324596774193549,churn,2
hgb_lr0.1_ln63_l21.0,gbdt,0.892384105960265,0.9203044065581539,0.9387990522115066,churn,2
hgb_lr0.3_ln15_l20.0,gbdt,0.8922614667647779,0.9146889730004452,0.9323141835716662,churn,2
hgb_lr0.3_ln15_l21.0,gbdt,0.8930816163845966,0.9174842704808562,0.9290613568340538,churn,2
hgb_lr0.3_ln31_l20.0,gbdt,0.8940933897473633,0.9178969733214363,0.9252785167941471,churn,2
hgb_lr0.3_ln31_l21.0,gbdt,0.8962472406181015,0.9110816444679668,0.9347252244762222,churn,2
hgb_lr0.3_ln63_l20.0,gbdt,0.8935875030659799,0.9233786605882162,0.9367933155969405,churn,2
hgb_lr0.3_ln63_l21.0,gbdt,0.8962472406181015,0.915997775990248,0.9316490688393747,churn,2
knn1_std,knn,0.6246320824135394,0.650407257455878,0.6584428001330229,churn,2
knn1_quant,knn,0.598440949227373,0.6230752475739378,0.6379489524442966,churn,2
knn5_std,knn,0.7940083088054941,0.8151377873395761,0.833700532091786,churn,2
knn5_quant,knn,0.7368392813343144,0.7471726989428311,0.7739441303624874,churn,2
knn15_std,knn,0.8513612950699043,0.8520250143777263,0.871373046225474,churn,2
knn15_quant,knn,0.7757389011528085,0.7933008393535086,0.8379042650482209,churn,2
knn31_std,knn,0.8685959345106696,0.8646907881286793,0.8885724975058198,churn,2
knn31_quant,knn,0.8008492764287466,0.8023707485397771,0.8430641004323246,churn,2
svc_C0.1,svm,0.8856581125827815,0.88220390959515,0.9047482956434985,churn,2
svc_C1,svm,0.8872447571743929,0.8855552095135647,0.9114514050548719,churn,2
svc_C10,svm,0.8764333455972529,0.875654162662239,0.9087130029930164,churn,2
"mlp_(64,)_a0.0001",mlp,0.8637325239146433,0.8736135763949261,0.8867122547389424,churn,2
"mlp_(64,)_a0.01",mlp,0.8640314569536425,0.8739250141866602,0.8868993182573993,churn,2
"mlp_(128, 64)_a0.0001",mlp,0.8642000858474368,0.873504668700884,0.887024027269704,churn,2
"mlp_(128, 64)_a0.01",mlp,0.865587441746382,0.8713800133364159,0.888447788493515,churn,2
gaussiannb,nb,0.8369435246504783,0.8220543812418917,0.8603362986365148,churn,2
dt_d3,tree,0.8285235773853324,0.8074359116433789,0.8186055453940805,churn,2
dt_d6,tree,0.7899267230806966,0.8296291979617064,0.8787568589956768,churn,2
dt_dNone,tree,0.8067742825607064,0.809558656346548,0.8409960093116062,churn,2
